date,confirm,region
2020-08-05,19,Hollands Midden
2020-08-06,24,Hollands Midden
2020-08-07,17,Hollands Midden
2020-08-08,21,Hollands Midden
2020-08-09,35,Hollands Midden
2020-08-10,52,Hollands Midden
2020-08-11,14,Hollands Midden
2020-08-12,29,Hollands Midden
2020-08-13,42,Hollands Midden
2020-08-14,26,Hollands Midden
2020-08-15,30,Hollands Midden
2020-08-16,22,Hollands Midden
2020-08-17,14,Hollands Midden
2020-08-18,13,Hollands Midden
2020-08-19,30,Hollands Midden
2020-08-20,14,Hollands Midden
2020-08-21,25,Hollands Midden
2020-08-22,20,Hollands Midden
2020-08-23,16,Hollands Midden
2020-08-24,22,Hollands Midden
2020-08-25,12,Hollands Midden
2020-08-26,20,Hollands Midden
2020-08-27,21,Hollands Midden
2020-08-28,15,Hollands Midden
2020-08-29,13,Hollands Midden
2020-08-30,22,Hollands Midden
2020-08-31,21,Hollands Midden
2020-09-01,11,Hollands Midden
2020-09-02,26,Hollands Midden
2020-09-03,23,Hollands Midden
2020-09-04,22,Hollands Midden
2020-09-05,28,Hollands Midden
2020-09-06,48,Hollands Midden
2020-09-07,31,Hollands Midden
2020-09-08,68,Hollands Midden
2020-09-09,28,Hollands Midden
2020-09-10,31,Hollands Midden
2020-09-11,90,Hollands Midden
2020-09-12,58,Hollands Midden
2020-09-13,40,Hollands Midden
2020-09-14,85,Hollands Midden
2020-09-15,78,Hollands Midden
2020-09-16,76,Hollands Midden
2020-09-17,97,Hollands Midden
2020-09-18,105,Hollands Midden
2020-09-19,112,Hollands Midden
2020-09-20,89,Hollands Midden
2020-09-21,179,Hollands Midden
2020-09-22,112,Hollands Midden
2020-09-23,139,Hollands Midden
2020-09-24,122,Hollands Midden
2020-09-25,153,Hollands Midden
2020-09-26,257,Hollands Midden
2020-09-27,153,Hollands Midden
2020-09-28,151,Hollands Midden
2020-09-29,134,Hollands Midden
2020-09-30,149,Hollands Midden
2020-10-01,160,Hollands Midden
2020-10-02,229,Hollands Midden
2020-10-03,306,Hollands Midden
2020-10-04,227,Hollands Midden
2020-10-05,258,Hollands Midden
2020-10-06,199,Hollands Midden
2020-10-07,235,Hollands Midden
2020-10-08,268,Hollands Midden
2020-10-09,262,Hollands Midden
2020-10-10,413,Hollands Midden
2020-10-11,452,Hollands Midden
2020-10-12,341,Hollands Midden
2020-10-13,323,Hollands Midden
2020-10-14,277,Hollands Midden
2020-10-15,388,Hollands Midden
2020-10-16,520,Hollands Midden
2020-10-17,564,Hollands Midden
2020-10-18,484,Hollands Midden
2020-10-19,434,Hollands Midden
2020-10-20,369,Hollands Midden
2020-10-21,537,Hollands Midden
2020-10-22,456,Hollands Midden
2020-10-23,600,Hollands Midden
2020-10-24,518,Hollands Midden
2020-10-25,755,Hollands Midden
2020-10-26,437,Hollands Midden
2020-10-27,784,Hollands Midden
2020-10-28,313,Hollands Midden
2020-10-29,505,Hollands Midden
2020-10-30,688,Hollands Midden
2020-10-31,479,Hollands Midden
2020-11-01,478,Hollands Midden
2020-11-02,468,Hollands Midden
2020-11-03,255,Hollands Midden
2020-11-04,442,Hollands Midden
2020-11-05,311,Hollands Midden
2020-11-06,339,Hollands Midden
2020-11-07,300,Hollands Midden
2020-11-08,294,Hollands Midden
2020-11-09,201,Hollands Midden
2020-11-10,242,Hollands Midden
2020-11-11,341,Hollands Midden
2020-11-12,263,Hollands Midden
2020-11-13,331,Hollands Midden
2020-11-14,300,Hollands Midden
2020-11-15,305,Hollands Midden
2020-11-16,204,Hollands Midden
2020-11-17,185,Hollands Midden
2020-11-18,221,Hollands Midden
2020-11-19,365,Hollands Midden
2020-11-20,327,Hollands Midden
2020-11-21,329,Hollands Midden
2020-11-22,324,Hollands Midden
2020-11-23,207,Hollands Midden
2020-11-24,210,Hollands Midden
2020-11-25,296,Hollands Midden
2020-11-26,197,Hollands Midden
2020-11-27,284,Hollands Midden
2020-11-28,262,Hollands Midden
2020-11-29,259,Hollands Midden
2020-11-30,175,Hollands Midden
2020-12-01,146,Hollands Midden
2020-12-02,266,Hollands Midden
2020-12-03,312,Hollands Midden
2020-12-04,290,Hollands Midden
2020-12-05,321,Hollands Midden
2020-12-06,350,Hollands Midden
2020-12-07,398,Hollands Midden
2020-12-08,262,Hollands Midden
2020-12-09,320,Hollands Midden
2020-12-10,499,Hollands Midden
2020-12-11,531,Hollands Midden
2020-12-12,598,Hollands Midden
2020-12-13,374,Hollands Midden
2020-12-14,409,Hollands Midden
2020-12-15,287,Hollands Midden
2020-12-16,430,Hollands Midden
2020-12-17,720,Hollands Midden
2020-12-18,562,Hollands Midden
2020-12-19,738,Hollands Midden
2020-12-20,586,Hollands Midden
2020-12-21,563,Hollands Midden
2020-12-22,481,Hollands Midden
2020-12-23,499,Hollands Midden
2020-12-24,566,Hollands Midden
2020-12-25,619,Hollands Midden
2020-12-26,413,Hollands Midden
2020-12-27,340,Hollands Midden
2020-12-28,439,Hollands Midden
2020-12-29,444,Hollands Midden
2020-12-30,487,Hollands Midden
2020-12-31,457,Hollands Midden
2021-01-01,352,Hollands Midden
2021-01-02,370,Hollands Midden
2020-08-01,2,IJsselland
2020-08-02,1,IJsselland
2020-08-03,5,IJsselland
2020-08-04,2,IJsselland
2020-08-05,3,IJsselland
2020-08-06,7,IJsselland
2020-08-07,8,IJsselland
2020-08-08,4,IJsselland
2020-08-09,4,IJsselland
2020-08-10,6,IJsselland
2020-08-11,1,IJsselland
2020-08-12,6,IJsselland
2020-08-13,10,IJsselland
2020-08-14,4,IJsselland
2020-08-15,1,IJsselland
2020-08-16,1,IJsselland
2020-08-17,5,IJsselland
2020-08-18,8,IJsselland
2020-08-19,5,IJsselland
2020-08-20,5,IJsselland
2020-08-21,10,IJsselland
2020-08-22,3,IJsselland
2020-08-23,5,IJsselland
2020-08-24,5,IJsselland
2020-08-25,2,IJsselland
2020-08-26,11,IJsselland
2020-08-27,3,IJsselland
2020-08-28,4,IJsselland
2020-08-29,5,IJsselland
2020-08-30,6,IJsselland
2020-08-31,7,IJsselland
2020-09-01,2,IJsselland
2020-09-02,14,IJsselland
2020-09-03,9,IJsselland
2020-09-04,2,IJsselland
2020-09-05,12,IJsselland
2020-09-06,17,IJsselland
2020-09-07,7,IJsselland
2020-09-08,8,IJsselland
2020-09-09,11,IJsselland
2020-09-10,9,IJsselland
2020-09-11,13,IJsselland
2020-09-12,11,IJsselland
2020-09-13,15,IJsselland
2020-09-14,16,IJsselland
2020-09-15,24,IJsselland
2020-09-16,13,IJsselland
2020-09-17,38,IJsselland
2020-09-18,14,IJsselland
2020-09-19,20,IJsselland
2020-09-20,32,IJsselland
2020-09-21,33,IJsselland
2020-09-22,26,IJsselland
2020-09-23,33,IJsselland
2020-09-24,36,IJsselland
2020-09-25,33,IJsselland
2020-09-26,42,IJsselland
2020-09-27,35,IJsselland
2020-09-28,57,IJsselland
2020-09-29,65,IJsselland
2020-09-30,32,IJsselland
2020-10-01,45,IJsselland
2020-10-02,85,IJsselland
2020-10-03,40,IJsselland
2020-10-04,56,IJsselland
2020-10-05,120,IJsselland
2020-10-06,90,IJsselland
2020-10-07,93,IJsselland
2020-10-08,106,IJsselland
2020-10-09,92,IJsselland
2020-10-10,157,IJsselland
2020-10-11,79,IJsselland
2020-10-12,149,IJsselland
2020-10-13,137,IJsselland
2020-10-14,123,IJsselland
2020-10-15,178,IJsselland
2020-10-16,144,IJsselland
2020-10-17,108,IJsselland
2020-10-18,173,IJsselland
2020-10-19,199,IJsselland
2020-10-20,195,IJsselland
2020-10-21,158,IJsselland
2020-10-22,127,IJsselland
2020-10-23,194,IJsselland
2020-10-24,144,IJsselland
2020-10-25,253,IJsselland
2020-10-26,256,IJsselland
2020-10-27,203,IJsselland
2020-10-28,154,IJsselland
2020-10-29,144,IJsselland
2020-10-30,225,IJsselland
2020-10-31,211,IJsselland
2020-11-01,162,IJsselland
2020-11-02,120,IJsselland
2020-11-03,154,IJsselland
2020-11-04,127,IJsselland
2020-11-05,142,IJsselland
2020-11-06,200,IJsselland
2020-11-07,146,IJsselland
2020-11-08,128,IJsselland
2020-11-09,104,IJsselland
2020-11-10,91,IJsselland
2020-11-11,100,IJsselland
2020-11-12,123,IJsselland
2020-11-13,82,IJsselland
2020-11-14,123,IJsselland
2020-11-15,111,IJsselland
2020-11-16,80,IJsselland
2020-11-17,90,IJsselland
2020-11-18,127,IJsselland
2020-11-19,110,IJsselland
2020-11-20,126,IJsselland
2020-11-21,123,IJsselland
2020-11-22,109,IJsselland
2020-11-23,81,IJsselland
2020-11-24,96,IJsselland
2020-11-25,138,IJsselland
2020-11-26,120,IJsselland
2020-11-27,133,IJsselland
2020-11-28,111,IJsselland
2020-11-29,146,IJsselland
2020-11-30,102,IJsselland
2020-12-01,103,IJsselland
2020-12-02,132,IJsselland
2020-12-03,163,IJsselland
2020-12-04,186,IJsselland
2020-12-05,140,IJsselland
2020-12-06,193,IJsselland
2020-12-07,290,IJsselland
2020-12-08,142,IJsselland
2020-12-09,165,IJsselland
2020-12-10,302,IJsselland
2020-12-11,216,IJsselland
2020-12-12,316,IJsselland
2020-12-13,309,IJsselland
2020-12-14,198,IJsselland
2020-12-15,275,IJsselland
2020-12-16,233,IJsselland
2020-12-17,427,IJsselland
2020-12-18,328,IJsselland
2020-12-19,510,IJsselland
2020-12-20,283,IJsselland
2020-12-21,245,IJsselland
2020-12-22,327,IJsselland
2020-12-23,321,IJsselland
2020-12-24,280,IJsselland
2020-12-25,531,IJsselland
2020-12-26,272,IJsselland
2020-12-27,235,IJsselland
2020-12-28,236,IJsselland
2020-12-29,350,IJsselland
2020-12-30,299,IJsselland
2020-12-31,300,IJsselland
2021-01-01,331,IJsselland
2021-01-02,277,IJsselland
2020-08-01,13,Kennemerland
2020-08-02,8,Kennemerland
2020-08-03,8,Kennemerland
2020-08-04,7,Kennemerland
2020-08-05,8,Kennemerland
2020-08-06,13,Kennemerland
2020-08-07,12,Kennemerland
2020-08-08,13,Kennemerland
2020-08-09,12,Kennemerland
2020-08-10,8,Kennemerland
2020-08-11,22,Kennemerland
2020-08-12,18,Kennemerland
2020-08-13,16,Kennemerland
2020-08-14,30,Kennemerland
2020-08-15,23,Kennemerland
2020-08-16,11,Kennemerland
2020-08-17,22,Kennemerland
2020-08-18,8,Kennemerland
2020-08-19,25,Kennemerland
2020-08-20,11,Kennemerland
2020-08-21,18,Kennemerland
2020-08-22,19,Kennemerland
2020-08-23,10,Kennemerland
2020-08-24,15,Kennemerland
2020-08-25,18,Kennemerland
2020-08-26,18,Kennemerland
2020-08-27,13,Kennemerland
2020-08-28,21,Kennemerland
2020-08-29,19,Kennemerland
2020-08-30,14,Kennemerland
2020-08-31,17,Kennemerland
2020-09-01,21,Kennemerland
2020-09-02,14,Kennemerland
2020-09-03,24,Kennemerland
2020-09-04,21,Kennemerland
2020-09-05,26,Kennemerland
2020-09-06,25,Kennemerland
2020-09-07,24,Kennemerland
2020-09-08,30,Kennemerland
2020-09-09,46,Kennemerland
2020-09-10,33,Kennemerland
2020-09-11,55,Kennemerland
2020-09-12,58,Kennemerland
2020-09-13,59,Kennemerland
2020-09-14,32,Kennemerland
2020-09-15,51,Kennemerland
2020-09-16,63,Kennemerland
2020-09-17,67,Kennemerland
2020-09-18,49,Kennemerland
2020-09-19,75,Kennemerland
2020-09-20,54,Kennemerland
2020-09-21,35,Kennemerland
2020-09-22,68,Kennemerland
2020-09-23,104,Kennemerland
2020-09-24,93,Kennemerland
2020-09-25,93,Kennemerland
2020-09-26,105,Kennemerland
2020-09-27,75,Kennemerland
2020-09-28,79,Kennemerland
2020-09-29,121,Kennemerland
2020-09-30,127,Kennemerland
2020-10-01,125,Kennemerland
2020-10-02,102,Kennemerland
2020-10-03,106,Kennemerland
2020-10-04,118,Kennemerland
2020-10-05,126,Kennemerland
2020-10-06,167,Kennemerland
2020-10-07,224,Kennemerland
2020-10-08,161,Kennemerland
2020-10-09,162,Kennemerland
2020-10-10,169,Kennemerland
2020-10-11,172,Kennemerland
2020-10-12,177,Kennemerland
2020-10-13,278,Kennemerland
2020-10-14,288,Kennemerland
2020-10-15,186,Kennemerland
2020-10-16,262,Kennemerland
2020-10-17,240,Kennemerland
2020-10-18,207,Kennemerland
2020-10-19,239,Kennemerland
2020-10-20,255,Kennemerland
2020-10-21,285,Kennemerland
2020-10-22,249,Kennemerland
2020-10-23,329,Kennemerland
2020-10-24,261,Kennemerland
2020-10-25,225,Kennemerland
2020-10-26,309,Kennemerland
2020-10-27,262,Kennemerland
2020-10-28,326,Kennemerland
2020-10-29,347,Kennemerland
2020-10-30,354,Kennemerland
2020-10-31,249,Kennemerland
2020-11-01,198,Kennemerland
2020-11-02,157,Kennemerland
2020-11-03,186,Kennemerland
2020-11-04,202,Kennemerland
2020-11-05,203,Kennemerland
2020-11-06,194,Kennemerland
2020-11-07,148,Kennemerland
2020-11-08,127,Kennemerland
2020-11-09,299,Kennemerland
2020-11-10,137,Kennemerland
2020-11-11,79,Kennemerland
2020-11-12,186,Kennemerland
2020-11-13,190,Kennemerland
2020-11-14,166,Kennemerland
2020-11-15,177,Kennemerland
2020-11-16,157,Kennemerland
2020-11-17,82,Kennemerland
2020-11-18,84,Kennemerland
2020-11-19,86,Kennemerland
2020-11-20,203,Kennemerland
2020-11-21,99,Kennemerland
2020-11-22,168,Kennemerland
2020-11-23,194,Kennemerland
2020-11-24,170,Kennemerland
2020-11-25,102,Kennemerland
2020-11-26,164,Kennemerland
2020-11-27,227,Kennemerland
2020-11-28,145,Kennemerland
2020-11-29,163,Kennemerland
2020-11-30,153,Kennemerland
2020-12-01,147,Kennemerland
2020-12-02,108,Kennemerland
2020-12-03,144,Kennemerland
2020-12-04,197,Kennemerland
2020-12-05,192,Kennemerland
2020-12-06,170,Kennemerland
2020-12-07,263,Kennemerland
2020-12-08,158,Kennemerland
2020-12-09,222,Kennemerland
2020-12-10,198,Kennemerland
2020-12-11,282,Kennemerland
2020-12-12,219,Kennemerland
2020-12-13,188,Kennemerland
2020-12-14,299,Kennemerland
2020-12-15,249,Kennemerland
2020-12-16,295,Kennemerland
2020-12-17,402,Kennemerland
2020-12-18,348,Kennemerland
2020-12-19,364,Kennemerland
2020-12-20,261,Kennemerland
2020-12-21,401,Kennemerland
2020-12-22,297,Kennemerland
2020-12-23,414,Kennemerland
2020-12-24,349,Kennemerland
2020-12-25,330,Kennemerland
2020-12-26,311,Kennemerland
2020-12-27,231,Kennemerland
2020-12-28,256,Kennemerland
2020-12-29,223,Kennemerland
2020-12-30,303,Kennemerland
2020-12-31,316,Kennemerland
2021-01-01,213,Kennemerland
2021-01-02,184,Kennemerland
2020-08-01,4,Limburg-North
2020-08-02,2,Limburg-North
2020-08-03,2,Limburg-North
2020-08-04,4,Limburg-North
2020-08-05,7,Limburg-North
2020-08-06,6,Limburg-North
2020-08-07,9,Limburg-North
2020-08-08,5,Limburg-North
2020-08-09,8,Limburg-North
2020-08-10,9,Limburg-North
2020-08-11,3,Limburg-North
2020-08-12,9,Limburg-North
2020-08-13,10,Limburg-North
2020-08-14,7,Limburg-North
2020-08-15,24,Limburg-North
2020-08-16,12,Limburg-North
2020-08-17,4,Limburg-North
2020-08-18,9,Limburg-North
2020-08-19,9,Limburg-North
2020-08-20,13,Limburg-North
2020-08-21,8,Limburg-North
2020-08-22,18,Limburg-North
2020-08-23,15,Limburg-North
2020-08-24,6,Limburg-North
2020-08-25,13,Limburg-North
2020-08-26,8,Limburg-North
2020-08-27,10,Limburg-North
2020-08-28,10,Limburg-North
2020-08-29,10,Limburg-North
2020-08-30,6,Limburg-North
2020-08-31,8,Limburg-North
2020-09-01,5,Limburg-North
2020-09-02,8,Limburg-North
2020-09-03,6,Limburg-North
2020-09-04,5,Limburg-North
2020-09-05,17,Limburg-North
2020-09-06,13,Limburg-North
2020-09-07,13,Limburg-North
2020-09-08,11,Limburg-North
2020-09-09,13,Limburg-North
2020-09-10,16,Limburg-North
2020-09-11,10,Limburg-North
2020-09-12,13,Limburg-North
2020-09-13,15,Limburg-North
2020-09-14,16,Limburg-North
2020-09-15,10,Limburg-North
2020-09-16,13,Limburg-North
2020-09-17,17,Limburg-North
2020-09-18,21,Limburg-North
2020-09-19,42,Limburg-North
2020-09-20,16,Limburg-North
2020-09-21,21,Limburg-North
2020-09-22,17,Limburg-North
2020-09-23,35,Limburg-North
2020-09-24,25,Limburg-North
2020-09-25,36,Limburg-North
2020-09-26,26,Limburg-North
2020-09-27,44,Limburg-North
2020-09-28,59,Limburg-North
2020-09-29,47,Limburg-North
2020-09-30,53,Limburg-North
2020-10-01,67,Limburg-North
2020-10-02,51,Limburg-North
2020-10-03,73,Limburg-North
2020-10-04,95,Limburg-North
2020-10-05,66,Limburg-North
2020-10-06,60,Limburg-North
2020-10-07,74,Limburg-North
2020-10-08,98,Limburg-North
2020-10-09,83,Limburg-North
2020-10-10,166,Limburg-North
2020-10-11,169,Limburg-North
2020-10-12,175,Limburg-North
2020-10-13,132,Limburg-North
2020-10-14,144,Limburg-North
2020-10-15,146,Limburg-North
2020-10-16,155,Limburg-North
2020-10-17,244,Limburg-North
2020-10-18,258,Limburg-North
2020-10-19,240,Limburg-North
2020-10-20,176,Limburg-North
2020-10-21,172,Limburg-North
2020-10-22,212,Limburg-North
2020-10-23,250,Limburg-North
2020-10-24,207,Limburg-North
2020-10-25,253,Limburg-North
2020-10-26,415,Limburg-North
2020-10-27,202,Limburg-North
2020-10-28,182,Limburg-North
2020-10-29,191,Limburg-North
2020-10-30,209,Limburg-North
2020-10-31,227,Limburg-North
2020-11-01,259,Limburg-North
2020-11-02,232,Limburg-North
2020-11-03,178,Limburg-North
2020-11-04,247,Limburg-North
2020-11-05,289,Limburg-North
2020-11-06,256,Limburg-North
2020-11-07,183,Limburg-North
2020-11-08,197,Limburg-North
2020-11-09,173,Limburg-North
2020-11-10,131,Limburg-North
2020-11-11,186,Limburg-North
2020-11-12,173,Limburg-North
2020-11-13,175,Limburg-North
2020-11-14,235,Limburg-North
2020-11-15,170,Limburg-North
2020-11-16,144,Limburg-North
2020-11-17,126,Limburg-North
2020-11-18,196,Limburg-North
2020-11-19,170,Limburg-North
2020-11-20,127,Limburg-North
2020-11-21,188,Limburg-North
2020-11-22,149,Limburg-North
2020-11-23,201,Limburg-North
2020-11-24,118,Limburg-North
2020-11-25,86,Limburg-North
2020-11-26,144,Limburg-North
2020-11-27,209,Limburg-North
2020-11-28,128,Limburg-North
2020-11-29,194,Limburg-North
2020-11-30,178,Limburg-North
2020-12-01,191,Limburg-North
2020-12-02,157,Limburg-North
2020-12-03,192,Limburg-North
2020-12-04,192,Limburg-North
2020-12-05,253,Limburg-North
2020-12-06,162,Limburg-North
2020-12-07,243,Limburg-North
2020-12-08,284,Limburg-North
2020-12-09,329,Limburg-North
2020-12-10,359,Limburg-North
2020-12-11,425,Limburg-North
2020-12-12,449,Limburg-North
2020-12-13,417,Limburg-North
2020-12-14,431,Limburg-North
2020-12-15,403,Limburg-North
2020-12-16,381,Limburg-North
2020-12-17,717,Limburg-North
2020-12-18,516,Limburg-North
2020-12-19,641,Limburg-North
2020-12-20,496,Limburg-North
2020-12-21,558,Limburg-North
2020-12-22,592,Limburg-North
2020-12-23,676,Limburg-North
2020-12-24,545,Limburg-North
2020-12-25,516,Limburg-North
2020-12-26,286,Limburg-North
2020-12-27,599,Limburg-North
2020-12-28,314,Limburg-North
2020-12-29,407,Limburg-North
2020-12-30,250,Limburg-North
2020-12-31,361,Limburg-North
2021-01-01,326,Limburg-North
2021-01-02,324,Limburg-North
2020-08-01,34,Central and West Brabant
2020-08-02,42,Central and West Brabant
2020-08-03,38,Central and West Brabant
2020-08-04,30,Central and West Brabant
2020-08-05,42,Central and West Brabant
2020-08-06,42,Central and West Brabant
2020-08-07,45,Central and West Brabant
2020-08-08,53,Central and West Brabant
2020-08-09,66,Central and West Brabant
2020-08-10,67,Central and West Brabant
2020-08-11,54,Central and West Brabant
2020-08-12,36,Central and West Brabant
2020-08-13,32,Central and West Brabant
2020-08-14,39,Central and West Brabant
2020-08-15,35,Central and West Brabant
2020-08-16,36,Central and West Brabant
2020-08-17,24,Central and West Brabant
2020-08-18,34,Central and West Brabant
2020-08-19,48,Central and West Brabant
2020-08-20,27,Central and West Brabant
2020-08-21,33,Central and West Brabant
2020-08-22,30,Central and West Brabant
2020-08-23,34,Central and West Brabant
2020-08-24,46,Central and West Brabant
2020-08-25,33,Central and West Brabant
2020-08-26,42,Central and West Brabant
2020-08-27,27,Central and West Brabant
2020-08-28,27,Central and West Brabant
2020-08-29,41,Central and West Brabant
2020-08-30,31,Central and West Brabant
2020-08-31,34,Central and West Brabant
2020-09-01,29,Central and West Brabant
2020-09-02,27,Central and West Brabant
2020-09-03,22,Central and West Brabant
2020-09-04,41,Central and West Brabant
2020-09-05,45,Central and West Brabant
2020-09-06,43,Central and West Brabant
2020-09-07,28,Central and West Brabant
2020-09-08,38,Central and West Brabant
2020-09-09,69,Central and West Brabant
2020-09-10,36,Central and West Brabant
2020-09-11,46,Central and West Brabant
2020-09-12,62,Central and West Brabant
2020-09-13,49,Central and West Brabant
2020-09-14,41,Central and West Brabant
2020-09-15,42,Central and West Brabant
2020-09-16,47,Central and West Brabant
2020-09-17,70,Central and West Brabant
2020-09-18,70,Central and West Brabant
2020-09-19,76,Central and West Brabant
2020-09-20,63,Central and West Brabant
2020-09-21,89,Central and West Brabant
2020-09-22,100,Central and West Brabant
2020-09-23,112,Central and West Brabant
2020-09-24,116,Central and West Brabant
2020-09-25,157,Central and West Brabant
2020-09-26,137,Central and West Brabant
2020-09-27,118,Central and West Brabant
2020-09-28,138,Central and West Brabant
2020-09-29,134,Central and West Brabant
2020-09-30,150,Central and West Brabant
2020-10-01,158,Central and West Brabant
2020-10-02,208,Central and West Brabant
2020-10-03,263,Central and West Brabant
2020-10-04,244,Central and West Brabant
2020-10-05,283,Central and West Brabant
2020-10-06,260,Central and West Brabant
2020-10-07,242,Central and West Brabant
2020-10-08,339,Central and West Brabant
2020-10-09,326,Central and West Brabant
2020-10-10,531,Central and West Brabant
2020-10-11,478,Central and West Brabant
2020-10-12,440,Central and West Brabant
2020-10-13,358,Central and West Brabant
2020-10-14,580,Central and West Brabant
2020-10-15,558,Central and West Brabant
2020-10-16,639,Central and West Brabant
2020-10-17,492,Central and West Brabant
2020-10-18,479,Central and West Brabant
2020-10-19,569,Central and West Brabant
2020-10-20,622,Central and West Brabant
2020-10-21,701,Central and West Brabant
2020-10-22,519,Central and West Brabant
2020-10-23,587,Central and West Brabant
2020-10-24,589,Central and West Brabant
2020-10-25,667,Central and West Brabant
2020-10-26,960,Central and West Brabant
2020-10-27,835,Central and West Brabant
2020-10-28,801,Central and West Brabant
2020-10-29,829,Central and West Brabant
2020-10-30,680,Central and West Brabant
2020-10-31,768,Central and West Brabant
2020-11-01,812,Central and West Brabant
2020-11-02,973,Central and West Brabant
2020-11-03,882,Central and West Brabant
2020-11-04,801,Central and West Brabant
2020-11-05,440,Central and West Brabant
2020-11-06,612,Central and West Brabant
2020-11-07,598,Central and West Brabant
2020-11-08,438,Central and West Brabant
2020-11-09,382,Central and West Brabant
2020-11-10,349,Central and West Brabant
2020-11-11,385,Central and West Brabant
2020-11-12,333,Central and West Brabant
2020-11-13,397,Central and West Brabant
2020-11-14,580,Central and West Brabant
2020-11-15,424,Central and West Brabant
2020-11-16,488,Central and West Brabant
2020-11-17,382,Central and West Brabant
2020-11-18,364,Central and West Brabant
2020-11-19,535,Central and West Brabant
2020-11-20,475,Central and West Brabant
2020-11-21,502,Central and West Brabant
2020-11-22,444,Central and West Brabant
2020-11-23,449,Central and West Brabant
2020-11-24,359,Central and West Brabant
2020-11-25,365,Central and West Brabant
2020-11-26,296,Central and West Brabant
2020-11-27,465,Central and West Brabant
2020-11-28,343,Central and West Brabant
2020-11-29,450,Central and West Brabant
2020-11-30,351,Central and West Brabant
2020-12-01,300,Central and West Brabant
2020-12-02,353,Central and West Brabant
2020-12-03,413,Central and West Brabant
2020-12-04,501,Central and West Brabant
2020-12-05,525,Central and West Brabant
2020-12-06,431,Central and West Brabant
2020-12-07,523,Central and West Brabant
2020-12-08,475,Central and West Brabant
2020-12-09,502,Central and West Brabant
2020-12-10,592,Central and West Brabant
2020-12-11,539,Central and West Brabant
2020-12-12,697,Central and West Brabant
2020-12-13,691,Central and West Brabant
2020-12-14,655,Central and West Brabant
2020-12-15,604,Central and West Brabant
2020-12-16,791,Central and West Brabant
2020-12-17,808,Central and West Brabant
2020-12-18,820,Central and West Brabant
2020-12-19,734,Central and West Brabant
2020-12-20,876,Central and West Brabant
2020-12-21,706,Central and West Brabant
2020-12-22,587,Central and West Brabant
2020-12-23,589,Central and West Brabant
2020-12-24,565,Central and West Brabant
2020-12-25,679,Central and West Brabant
2020-12-26,589,Central and West Brabant
2020-12-27,521,Central and West Brabant
2020-12-28,458,Central and West Brabant
2020-12-29,403,Central and West Brabant
2020-12-30,569,Central and West Brabant
2020-12-31,524,Central and West Brabant
2021-01-01,495,Central and West Brabant
2021-01-02,385,Central and West Brabant
2020-08-01,3,North and East Gelderland
2020-08-02,4,North and East Gelderland
2020-08-03,1,North and East Gelderland
2020-08-04,1,North and East Gelderland
2020-08-05,4,North and East Gelderland
2020-08-06,8,North and East Gelderland
2020-08-07,10,North and East Gelderland
2020-08-08,8,North and East Gelderland
2020-08-09,2,North and East Gelderland
2020-08-10,16,North and East Gelderland
2020-08-11,7,North and East Gelderland
2020-08-12,8,North and East Gelderland
2020-08-13,10,North and East Gelderland
2020-08-14,7,North and East Gelderland
2020-08-15,7,North and East Gelderland
2020-08-16,13,North and East Gelderland
2020-08-17,6,North and East Gelderland
2020-08-18,6,North and East Gelderland
2020-08-19,3,North and East Gelderland
2020-08-20,7,North and East Gelderland
2020-08-21,13,North and East Gelderland
2020-08-22,10,North and East Gelderland
2020-08-23,16,North and East Gelderland
2020-08-24,25,North and East Gelderland
2020-08-25,5,North and East Gelderland
2020-08-26,14,North and East Gelderland
2020-08-27,16,North and East Gelderland
2020-08-28,14,North and East Gelderland
2020-08-29,5,North and East Gelderland
2020-08-30,15,North and East Gelderland
2020-08-31,8,North and East Gelderland
2020-09-01,13,North and East Gelderland
2020-09-02,9,North and East Gelderland
2020-09-03,8,North and East Gelderland
2020-09-04,9,North and East Gelderland
2020-09-05,14,North and East Gelderland
2020-09-06,13,North and East Gelderland
2020-09-07,18,North and East Gelderland
2020-09-08,18,North and East Gelderland
2020-09-09,25,North and East Gelderland
2020-09-10,24,North and East Gelderland
2020-09-11,14,North and East Gelderland
2020-09-12,32,North and East Gelderland
2020-09-13,13,North and East Gelderland
2020-09-14,21,North and East Gelderland
2020-09-15,59,North and East Gelderland
2020-09-16,26,North and East Gelderland
2020-09-17,46,North and East Gelderland
2020-09-18,35,North and East Gelderland
2020-09-19,40,North and East Gelderland
2020-09-20,51,North and East Gelderland
2020-09-21,70,North and East Gelderland
2020-09-22,19,North and East Gelderland
2020-09-23,60,North and East Gelderland
2020-09-24,49,North and East Gelderland
2020-09-25,108,North and East Gelderland
2020-09-26,83,North and East Gelderland
2020-09-27,77,North and East Gelderland
2020-09-28,38,North and East Gelderland
2020-09-29,71,North and East Gelderland
2020-09-30,89,North and East Gelderland
2020-10-01,88,North and East Gelderland
2020-10-02,125,North and East Gelderland
2020-10-03,56,North and East Gelderland
2020-10-04,113,North and East Gelderland
2020-10-05,133,North and East Gelderland
2020-10-06,170,North and East Gelderland
2020-10-07,71,North and East Gelderland
2020-10-08,237,North and East Gelderland
2020-10-09,149,North and East Gelderland
2020-10-10,187,North and East Gelderland
2020-10-11,208,North and East Gelderland
2020-10-12,262,North and East Gelderland
2020-10-13,153,North and East Gelderland
2020-10-14,228,North and East Gelderland
