Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Greater Manchester South West,30/09/2020,England,213,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,01/10/2020,England,309,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,02/10/2020,England,225,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,03/10/2020,England,216,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,04/10/2020,England,200,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,05/10/2020,England,312,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,06/10/2020,England,319,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,07/10/2020,England,261,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,08/10/2020,England,297,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,09/10/2020,England,235,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,10/10/2020,England,215,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,11/10/2020,England,171,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,12/10/2020,England,341,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,13/10/2020,England,290,3,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,14/10/2020,England,314,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,15/10/2020,England,303,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,16/10/2020,England,245,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,17/10/2020,England,304,5,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,18/10/2020,England,265,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,19/10/2020,England,456,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,20/10/2020,England,461,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,21/10/2020,England,437,6,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,22/10/2020,England,392,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,23/10/2020,England,382,4,6,1,1,1,6,1,1,1,2,1,0,0,0,0,0,0,0,0
Greater Manchester South West,24/10/2020,England,251,0,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,25/10/2020,England,257,3,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,26/10/2020,England,470,2,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,27/10/2020,England,394,6,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,28/10/2020,England,423,2,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,29/10/2020,England,395,6,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,30/10/2020,England,358,7,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,31/10/2020,England,267,0,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,01/11/2020,England,271,2,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,1,1,0
Greater Manchester South West,02/11/2020,England,513,8,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,0,0,0
Greater Manchester South West,03/11/2020,England,366,3,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,0,0,0
Greater Manchester South West,04/11/2020,England,360,4,6,1,1,1,6,1,1,1,2,1,0,1,0,0,0,0,0,0
Greater Manchester South West,05/11/2020,England,320,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,06/11/2020,England,322,10,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,07/11/2020,England,200,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,08/11/2020,England,276,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,09/11/2020,England,357,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,10/11/2020,England,325,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,11/11/2020,England,301,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,12/11/2020,England,286,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,13/11/2020,England,257,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,14/11/2020,England,174,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,15/11/2020,England,145,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,16/11/2020,England,248,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,17/11/2020,England,197,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,18/11/2020,England,169,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,19/11/2020,England,130,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,20/11/2020,England,113,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,21/11/2020,England,85,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,22/11/2020,England,96,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,23/11/2020,England,130,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,24/11/2020,England,109,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,25/11/2020,England,101,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,26/11/2020,England,98,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,27/11/2020,England,81,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,28/11/2020,England,78,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,29/11/2020,England,61,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,30/11/2020,England,99,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,01/12/2020,England,88,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Greater Manchester South West,02/12/2020,England,84,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,03/12/2020,England,77,7,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,04/12/2020,England,76,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,05/12/2020,England,60,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,06/12/2020,England,68,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,07/12/2020,England,108,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,08/12/2020,England,89,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Greater Manchester South West,09/12/2020,England,104,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,10/12/2020,England,106,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,11/12/2020,England,106,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,12/12/2020,England,80,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,13/12/2020,England,91,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,14/12/2020,England,127,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,15/12/2020,England,146,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,16/12/2020,England,126,6,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,17/12/2020,England,126,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,18/12/2020,England,167,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Greater Manchester South West,19/12/2020,England,109,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,20/12/2020,England,121,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,21/12/2020,England,222,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,22/12/2020,England,216,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,23/12/2020,England,224,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,24/12/2020,England,123,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,25/12/2020,England,59,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,26/12/2020,England,155,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,27/12/2020,England,166,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,28/12/2020,England,202,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,29/12/2020,England,377,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,30/12/2020,England,355,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Greater Manchester South West,31/12/2020,England,242,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,01/01/2021,England,149,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,02/01/2021,England,334,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,03/01/2021,England,296,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,04/01/2021,England,408,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,1,1
Greater Manchester South West,05/01/2021,England,371,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,06/01/2021,England,364,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,07/01/2021,England,304,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,08/01/2021,England,320,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,09/01/2021,England,254,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,10/01/2021,England,259,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,11/01/2021,England,340,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,12/01/2021,England,307,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,13/01/2021,England,301,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,14/01/2021,England,261,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,15/01/2021,England,220,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,16/01/2021,England,190,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,17/01/2021,England,208,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,18/01/2021,England,275,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,19/01/2021,England,271,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,20/01/2021,England,228,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,21/01/2021,England,199,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Greater Manchester South West,22/01/2021,England,34,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,01/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,02/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,03/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,04/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,05/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,06/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,07/08/2020,England,18,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,08/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,09/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,10/08/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,11/08/2020,England,15,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,12/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,13/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,14/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Redbridge and Waltham Forest,15/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,16/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,17/08/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,18/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,19/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,20/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,21/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,22/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,23/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,24/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,25/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,26/08/2020,England,14,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,27/08/2020,England,20,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,28/08/2020,England,15,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,29/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,30/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,31/08/2020,England,18,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,01/09/2020,England,21,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,02/09/2020,England,25,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,03/09/2020,England,39,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,04/09/2020,England,24,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,05/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,06/09/2020,England,14,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,07/09/2020,England,33,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,08/09/2020,England,19,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,09/09/2020,England,26,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,10/09/2020,England,31,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,11/09/2020,England,47,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,12/09/2020,England,23,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,13/09/2020,England,13,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,14/09/2020,England,28,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,15/09/2020,England,41,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,16/09/2020,England,31,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,17/09/2020,England,31,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,18/09/2020,England,46,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,19/09/2020,England,54,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,20/09/2020,England,42,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,21/09/2020,England,37,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,22/09/2020,England,45,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,23/09/2020,England,55,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,24/09/2020,England,72,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,25/09/2020,England,46,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,26/09/2020,England,44,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,27/09/2020,England,48,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,28/09/2020,England,62,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,29/09/2020,England,60,3,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,30/09/2020,England,93,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,01/10/2020,England,87,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,02/10/2020,England,89,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,03/10/2020,England,85,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,04/10/2020,England,74,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,05/10/2020,England,90,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,06/10/2020,England,98,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,07/10/2020,England,91,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,08/10/2020,England,118,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,09/10/2020,England,91,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,10/10/2020,England,52,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,11/10/2020,England,64,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,12/10/2020,England,147,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,13/10/2020,England,75,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,14/10/2020,England,97,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,15/10/2020,England,115,3,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,16/10/2020,England,95,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,17/10/2020,England,72,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,18/10/2020,England,87,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,19/10/2020,England,172,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,20/10/2020,England,161,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,21/10/2020,England,180,3,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,22/10/2020,England,121,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,23/10/2020,England,170,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,24/10/2020,England,101,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,25/10/2020,England,81,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,26/10/2020,England,193,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,27/10/2020,England,149,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,28/10/2020,England,139,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,29/10/2020,England,183,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,30/10/2020,England,181,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,31/10/2020,England,119,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,01/11/2020,England,103,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Redbridge and Waltham Forest,02/11/2020,England,251,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,03/11/2020,England,165,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,04/11/2020,England,165,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,05/11/2020,England,161,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,06/11/2020,England,165,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,07/11/2020,England,143,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,08/11/2020,England,160,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,09/11/2020,England,265,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,10/11/2020,England,233,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,11/11/2020,England,223,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,12/11/2020,England,246,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,13/11/2020,England,215,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,14/11/2020,England,155,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,15/11/2020,England,150,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,16/11/2020,England,262,8,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,17/11/2020,England,224,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,18/11/2020,England,242,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
